custAge,profession,marital,schooling,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail
41.59805511,management,married,university.degree,no,yes,no,cellular,jul,tue,9,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0
37,housemaid,single,university.degree,no,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,999,0
36,blue-collar,married,basic.4y,no,yes,yes,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999,0
41.3722488,self-employed,married,basic.6y,no,no,no,cellular,apr,mon,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,999,3
34.06305191,blue-collar,single,basic.9y,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,999,0
39,admin.,married,high.school,no,no,no,cellular,jun,mon,1,999,1,failure,-2.9,92.963,-40.8,1.215,5076.2,999,3
51,management,married,university.degree,no,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0
44.58702254,self-employed,married,basic.4y,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,999,0
37,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999,0
46,self-employed,married,university.degree,no,no,yes,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0
44.00374618,services,divorced,high.school,no,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,999,0
37,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,999,0
35,admin.,single,high.school,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999,0
54,management,married,university.degree,no,yes,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999,0
27,housemaid,married,basic.9y,no,yes,no,telephone,jun,tue,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0
51,management,married,university.degree,no,no,yes,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0
37,admin.,single,high.school,no,yes,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,999,0
44.41,admin.,divorced,high.school,no,no,no,cellular,may,tue,1,9,1,success,-1.8,92.893,-46.2,1.266,5099.1,0.3,4
45.52497196,services,married,high.school,no,no,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0
44.5,admin.,married,university.degree,no,yes,no,telephone,oct,wed,2,999,0,nonexistent,-3.4,92.431,-26.9,0.735,5017.5,999,0
36,housemaid,married,basic.6y,no,no,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
44,technician,single,professional.course,no,yes,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
35,technician,divorced,professional.course,no,yes,yes,cellular,jun,wed,1,999,0,nonexistent,-1.7,94.055,-39.8,0.739,4991.6,999,0
51,services,married,basic.6y,no,no,no,cellular,apr,thu,1,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,0.066666667,0
27,entrepreneur,married,university.degree,no,yes,no,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,999,2
38.07151053,technician,single,high.school,no,yes,yes,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999,0
44,services,married,high.school,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
56,technician,married,professional.course,no,no,no,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,999,0
54,technician,married,professional.course,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
34,services,married,professional.course,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999,0
50,admin.,divorced,basic.4y,no,yes,no,cellular,may,mon,11,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,999,0
39,admin.,divorced,high.school,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
40.74409006,unemployed,married,university.degree,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
50,admin.,divorced,university.degree,no,yes,yes,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,999,0
60,technician,married,basic.4y,no,yes,no,cellular,oct,thu,6,999,2,failure,-3.4,92.431,-26.9,0.722,5017.5,999,6
35,blue-collar,single,basic.4y,no,yes,no,telephone,jun,wed,15,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999,0
37.49415618,entrepreneur,married,university.degree,no,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999,0
40.80818535,services,married,high.school,no,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999,0
32,admin.,married,university.degree,no,yes,no,cellular,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,999,0
29,services,married,high.school,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
45,management,married,basic.9y,no,yes,yes,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
41,technician,divorced,professional.course,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999,0
44,entrepreneur,married,basic.6y,no,yes,no,cellular,nov,fri,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,999,0
42,services,single,high.school,no,yes,no,cellular,may,tue,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,999,0
35,admin.,single,high.school,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
36,blue-collar,single,basic.9y,no,yes,no,cellular,nov,tue,2,999,1,failure,-0.1,93.2,-42,4.153,5195.8,999,2
34,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999,0
53,services,married,high.school,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
34.69409231,admin.,single,university.degree,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999,0
28,entrepreneur,single,professional.course,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,999,0
36.90946628,blue-collar,single,university.degree,no,yes,no,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,999,0
50,admin.,single,high.school,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
33.17975263,technician,single,professional.course,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
27,technician,single,professional.course,no,no,no,cellular,jun,tue,2,999,0,nonexistent,-1.7,94.055,-39.8,0.737,4991.6,999,0
29,self-employed,married,professional.course,no,no,no,cellular,mar,wed,1,999,0,nonexistent,-1.8,92.843,-50,1.663,5099.1,999,0
29,admin.,single,high.school,no,yes,no,cellular,may,thu,11,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999,0
39.99305556,admin.,married,high.school,no,no,no,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,999,0
37,admin.,divorced,high.school,no,no,no,telephone,may,thu,10,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0
48,blue-collar,married,basic.4y,no,no,yes,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999,0
40,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0
44,services,divorced,high.school,no,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
33,blue-collar,single,basic.4y,no,yes,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,999,0
50,technician,married,high.school,no,no,no,cellular,nov,mon,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,999,0
31,admin.,married,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
32,management,single,university.degree,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,999,0
27,blue-collar,divorced,basic.6y,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,999,0
43.61999325,unemployed,married,professional.course,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
46.10065117,blue-collar,married,basic.4y,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0
29,admin.,married,high.school,no,yes,no,cellular,jun,tue,2,13,1,success,-1.7,94.055,-39.8,0.723,4991.6,0.433333333,1
30,blue-collar,single,basic.4y,no,no,no,telephone,jun,fri,22,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0
60,management,married,professional.course,no,yes,no,cellular,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999,0
27,services,single,basic.9y,no,no,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
34,services,single,high.school,no,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,999,0
32,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,999,0
31,student,single,university.degree,no,no,no,cellular,aug,mon,2,999,1,failure,-1.7,94.027,-38.3,0.898,4991.6,999,3
46,admin.,married,high.school,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999,0
38,blue-collar,married,professional.course,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
45.88392852,management,divorced,university.degree,no,no,no,cellular,may,mon,3,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,999,1
30,student,single,professional.course,no,yes,no,telephone,sep,mon,3,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,999,0
37,management,married,university.degree,no,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,999,0
39,blue-collar,divorced,basic.4y,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999,0
41.49936568,entrepreneur,married,university.degree,no,yes,no,cellular,aug,mon,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0
45.8,admin.,married,high.school,no,yes,no,cellular,may,thu,4,999,3,failure,-1.8,93.876,-40,0.692,5008.7,999,12
32,services,single,university.degree,no,no,yes,cellular,may,fri,3,999,0,nonexistent,-1.8,93.876,-40,0.699,5008.7,999,0
38.87392706,admin.,married,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999,0
27,blue-collar,married,basic.4y,no,no,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999,0
46,blue-collar,divorced,basic.9y,no,no,yes,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,999,0
58,self-employed,divorced,basic.4y,no,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0
34,technician,single,professional.course,no,no,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,92.843,-50,1.726,5099.1,999,0
37,technician,married,basic.9y,no,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
36.7692661,blue-collar,married,basic.9y,no,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0
35,admin.,married,high.school,no,yes,no,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,999,1
31,management,married,university.degree,no,no,no,telephone,jun,fri,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,999,0
37,blue-collar,divorced,professional.course,no,yes,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999,0
44.08010629,technician,married,professional.course,no,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,999,0
54,self-employed,married,university.degree,no,no,yes,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999,0
33,admin.,single,university.degree,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0
47,technician,married,professional.course,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,999,0
44,unemployed,married,high.school,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999,0
36,admin.,single,high.school,no,no,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0
40,services,single,high.school,no,no,no,cellular,nov,fri,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,999,0
42,admin.,married,high.school,no,no,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999,0
38,technician,divorced,professional.course,no,yes,yes,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,999,0
66,admin.,married,university.degree,no,no,no,cellular,aug,mon,2,4,1,success,-2.9,92.201,-31.4,0.884,5076.2,0.133333333,0
41,services,married,high.school,no,no,no,cellular,apr,mon,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,999,1
36,self-employed,married,high.school,no,no,no,cellular,aug,mon,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0
52,technician,single,professional.course,no,no,no,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0
36,management,married,high.school,no,no,no,cellular,jul,wed,10,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0
38,technician,married,basic.9y,no,yes,yes,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,999,0
45,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,999,0
39.99094764,blue-collar,married,basic.6y,no,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0
38.22149123,blue-collar,married,basic.9y,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,999,0
41,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,3,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,999,2
37,housemaid,single,high.school,no,yes,no,cellular,jul,wed,8,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0
38,management,married,university.degree,no,no,no,cellular,jul,tue,5,999,0,nonexistent,-2.9,92.469,-33.6,0.908,5076.2,999,0
72,retired,married,basic.4y,no,yes,yes,cellular,aug,fri,8,999,1,failure,-2.9,92.201,-31.4,0.825,5076.2,999,1
39.49308607,management,married,university.degree,no,no,yes,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0
48,housemaid,married,basic.6y,no,no,no,cellular,nov,wed,4,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,999,0
58,unemployed,married,basic.4y,no,yes,no,cellular,mar,thu,4,999,0,nonexistent,-1.8,92.843,-50,1.538,5099.1,999,0
25,technician,single,professional.course,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,999,0
42,blue-collar,married,basic.9y,no,yes,no,cellular,dec,wed,2,999,0,nonexistent,-3,92.713,-33,0.721,5023.5,999,0
42.04676384,housemaid,married,university.degree,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999,0
32,technician,divorced,professional.course,no,yes,yes,cellular,mar,tue,1,999,0,nonexistent,-1.8,92.843,-50,1.556,5099.1,999,0
39.10816997,entrepreneur,married,basic.6y,no,yes,yes,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,999,0
42,management,married,university.degree,no,no,no,telephone,oct,tue,1,3,1,success,-3.4,92.431,-26.9,0.728,5017.5,0.1,2
36,technician,single,professional.course,no,no,no,cellular,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999,0
40,blue-collar,married,basic.6y,no,yes,yes,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999,0
38,management,married,university.degree,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,999,0
40,admin.,single,basic.9y,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999,0
33,blue-collar,married,basic.9y,no,yes,no,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
38,blue-collar,married,basic.4y,no,no,yes,telephone,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,999,2
24,blue-collar,married,basic.9y,no,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999,0
71,blue-collar,divorced,basic.4y,no,no,no,cellular,aug,thu,1,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,999,0
32,blue-collar,married,basic.6y,no,no,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0
58,technician,divorced,professional.course,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0
26,self-employed,married,university.degree,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,999,0
46,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0
39,services,married,high.school,no,no,no,cellular,apr,thu,2,999,2,failure,-1.8,93.075,-47.1,1.483,5099.1,999,10
33,technician,married,professional.course,no,no,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999,0
49,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0
37,blue-collar,single,basic.6y,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
28,admin.,married,university.degree,no,yes,no,cellular,jun,thu,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,999,2
48,services,single,high.school,no,no,yes,telephone,jun,tue,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999,0
54,retired,married,high.school,no,no,no,telephone,may,tue,10,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0
33,retired,married,high.school,no,yes,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999,0
25,student,single,high.school,no,no,no,cellular,may,thu,7,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999,0
37.60460747,blue-collar,single,basic.6y,no,yes,no,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,999,0
57,housemaid,married,high.school,no,no,no,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0
49,blue-collar,married,basic.6y,no,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0
42,self-employed,married,university.degree,no,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0
38.51926989,blue-collar,married,basic.4y,no,no,no,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,999,0
42,management,divorced,university.degree,no,no,no,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,0.741,5017.5,999,0
41,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,31,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0
29,management,married,university.degree,no,no,no,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,999,1
35,blue-collar,divorced,basic.4y,no,yes,yes,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0
36.56926877,blue-collar,married,basic.6y,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0
32,self-employed,single,high.school,no,yes,yes,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999,0
48,services,single,basic.4y,no,yes,no,cellular,may,thu,7,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,999,2
34,technician,single,university.degree,no,no,no,cellular,sep,fri,4,999,1,failure,-1.1,94.199,-37.5,0.879,4963.6,999,2
41,admin.,married,high.school,no,no,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,999,2
29,self-employed,married,university.degree,no,no,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999,0
30,admin.,married,university.degree,no,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,999,0
32,management,divorced,university.degree,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,999,0
51,blue-collar,married,basic.6y,no,yes,yes,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0
45,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0
38,blue-collar,married,basic.4y,no,yes,yes,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,999,4
43,management,married,basic.6y,no,no,no,cellular,apr,wed,1,999,1,failure,-1.8,93.075,-47.1,1.415,5099.1,999,1
39.59738192,blue-collar,married,professional.course,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,999,0
43,blue-collar,married,basic.6y,no,no,no,cellular,may,tue,7,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999,0
42.02168423,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,13,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,999,0
55,retired,married,basic.4y,no,yes,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0
26,admin.,single,university.degree,no,yes,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999,0
28,blue-collar,married,high.school,no,no,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,999,0
37.47429664,admin.,married,high.school,no,no,no,telephone,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,999,0
20,student,single,basic.9y,no,no,yes,cellular,aug,wed,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,999,0
43,technician,married,professional.course,no,no,no,cellular,jul,wed,6,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999,0
56,blue-collar,married,basic.4y,no,yes,no,telephone,jun,wed,8,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0
